0;24
0;2
0;3
0;61
1;0
1;26
1;74
2;18
2;5
2;22
2;31
3;16
3;19
3;6
4;33
4;2
4;11
6;39
6;47
7;0
7;3
7;2
7;59
7;6
8;2
8;4
8;5
9;4
9;2
9;12
10;2
10;4
10;5
10;15
10;23
10;28
12;68
12;21
13;2
13;3
13;4
13;6
13;73
13;11
13;66
13;35
14;57
14;37
14;6
14;45
17;8
17;40
17;2
17;4
17;5
18;27
20;43
20;6
21;64
24;29
25;0
25;1
25;2
25;4
25;5
25;10
25;15
25;23
28;41
29;32
30;0
30;2
30;3
30;38
30;6
30;7
30;29
32;53
34;12
34;36
34;21
34;62
35;50
35;58
39;67
40;48
40;72
42;36
42;55
44;18
44;27
44;15
46;40
46;49
46;38
49;65
50;69
51;33
51;38
52;32
54;15
55;71
56;49
56;5
60;50
60;53
61;63
64;70
