0;6
0;38
1;0
2;0
2;1
2;9
2;22
2;15
3;0
3;1
3;2
4;0
4;1
4;2
4;3
4;256
4;248
5;0
5;1
5;2
5;3
6;430
7;0
7;1
7;11
7;6
7;73
8;0
8;1
8;2
8;6
10;0
10;1
10;6
11;378
11;14
11;182
12;0
12;1
12;2
12;3
12;6
12;7
12;11
13;0
13;1
13;2
13;3
13;4
13;40
14;34
14;189
14;23
15;30
15;47
16;0
16;1
16;6
16;7
16;233
16;11
17;0
17;1
17;2
17;3
17;4
17;6
17;13
17;20
18;0
18;1
18;2
18;3
18;4
18;6
18;8
18;41
18;13
18;17
18;281
19;0
19;1
19;2
19;3
19;4
19;6
19;169
19;13
19;17
20;119
20;455
21;0
21;1
21;306
21;6
22;360
22;82
24;0
24;1
24;6
24;7
24;11
24;301
24;16
24;23
24;27
25;0
25;1
25;2
25;3
25;4
25;6
25;8
25;9
25;106
25;13
25;17
25;18
26;0
26;1
26;2
26;3
26;4
26;6
26;8
26;13
26;17
26;18
26;232
27;278
28;0
28;1
28;2
28;3
28;4
28;6
28;13
28;15
28;17
28;323
28;20
29;11
29;14
29;79
30;312
30;89
30;390
31;0
31;1
31;2
31;3
31;6
31;7
31;11
31;12
31;14
31;23
32;0
32;1
32;2
32;6
32;8
32;176
32;30
32;223
33;0
33;1
33;2
33;3
33;6
33;10
33;44
33;57
34;80
34;274
34;244
35;0
35;1
35;2
35;3
35;4
35;5
35;6
35;8
35;13
35;17
35;18
35;59
36;0
36;1
36;6
36;236
36;21
36;30
37;20
37;508
37;45
38;75
38;107
39;0
39;1
39;6
39;10
39;84
39;21
40;55
41;105
41;404
42;0
42;1
42;21
42;6
42;145
43;0
43;1
43;2
43;3
43;4
43;6
43;11
43;13
43;14
43;17
43;20
43;29
44;288
44;91
45;241
46;0
46;1
46;2
46;3
46;4
46;6
46;135
46;457
46;10
46;43
46;13
46;14
46;11
46;17
46;20
46;29
48;0
48;1
48;2
48;6
48;8
48;45
48;77
49;0
49;1
49;2
49;9
49;47
49;144
49;51
49;22
49;15
49;30
50;62
50;501
50;86
50;47
52;32
52;0
52;2
52;131
52;6
52;1
52;8
52;20
52;30
53;0
53;1
53;2
53;3
53;4
53;6
53;8
53;10
53;43
53;45
53;46
53;13
53;48
53;17
53;20
53;14
53;11
53;29
54;0
54;1
54;38
54;6
54;7
54;11
54;16
54;23
54;24
54;314
54;27
54;447
56;0
56;1
56;2
56;3
56;36
56;6
56;7
56;11
56;12
56;21
56;30
58;45
60;0
60;1
60;6
60;7
60;11
60;16
60;22
61;0
61;1
61;2
61;3
61;4
61;6
61;8
61;43
61;13
61;14
61;11
61;17
61;20
61;78
61;29
62;191
63;0
63;1
63;2
63;3
63;5
63;34
63;14
63;23
64;0
64;1
64;2
64;3
64;6
64;7
64;11
64;12
64;45
64;14
64;23
64;58
64;31
64;159
65;0
65;1
65;2
65;3
65;4
65;6
65;8
65;43
65;13
65;14
65;61
65;11
65;17
65;20
65;40
65;29
66;0
66;1
66;2
66;3
66;5
66;6
66;7
66;11
66;34
66;14
66;16
66;67
66;22
66;23
66;63
66;60
66;69
67;140
68;64
68;0
68;2
68;3
68;6
68;1
68;7
68;12
68;45
68;14
68;11
68;277
68;23
68;58
68;31
70;0
70;1
70;66
70;3
70;38
70;6
70;7
70;11
70;2
70;14
70;34
70;67
70;22
70;23
70;16
70;5
70;60
70;69
70;63
71;0
71;1
71;36
71;6
71;139
71;30
71;62
71;21
72;0
72;1
72;2
72;3
72;4
72;6
72;10
72;43
72;322
72;46
72;13
72;11
72;17
72;20
72;14
72;150
72;29
73;170
73;158
74;114
74;45
74;503
75;432
76;0
76;38
76;6
76;175
76;154
76;27
78;285
79;298
80;152
81;0
81;1
81;2
81;3
81;4
81;6
81;7
81;8
81;9
81;11
81;13
81;16
81;17
81;18
81;99
81;97
81;22
81;25
81;60
83;0
83;1
83;2
83;9
83;45
83;15
83;205
83;22
83;218
85;0
85;1
85;2
85;3
85;4
85;6
85;9
85;43
85;13
85;14
85;45
85;11
85;17
85;83
85;20
85;174
85;22
85;15
85;29
86;163
87;0
87;1
87;2
87;38
87;9
87;75
87;45
87;15
87;305
87;83
87;22
88;40
88;333
88;78
88;55
89;406
90;0
90;1
90;6
90;7
90;73
90;74
90;11
90;45
90;511
92;0
92;1
92;6
92;7
92;11
92;14
92;79
92;16
92;29
93;0
93;1
93;2
93;3
93;4
93;6
93;7
93;40
93;11
93;13
93;16
93;23
93;24
93;27
93;350
94;0
94;1
94;2
94;3
94;36
94;6
94;7
94;40
94;11
94;12
94;13
94;16
94;56
94;21
94;23
94;24
94;4
94;27
94;93
94;30
95;0
95;38
95;6
95;15
95;47
95;30
96;0
96;1
96;2
96;3
96;5
96;6
96;7
96;64
96;11
96;12
96;45
96;14
96;23
96;58
96;31
97;513
97;100
98;34
98;40
98;265
98;55
98;78
98;14
98;23
98;88
101;0
101;1
101;2
101;3
101;4
101;6
101;8
101;41
101;13
101;17
101;18
101;21
101;361
101;296
102;32
102;0
102;2
102;6
102;1
102;8
102;82
102;22
102;123
102;30
103;0
103;1
103;2
103;3
103;36
103;6
103;7
103;11
103;12
103;47
103;21
103;56
103;15
103;30
104;32
104;0
104;2
104;6
104;102
104;1
104;8
104;50
104;47
104;82
104;62
104;86
104;22
104;30
107;264
108;0
108;1
108;2
108;3
108;4
108;6
108;48
108;8
108;10
108;43
108;45
108;46
108;13
108;80
108;17
108;20
108;14
108;11
108;29
108;53
109;0
109;1
109;2
109;3
109;5
109;6
109;7
109;11
109;12
109;14
109;23
109;31
110;80
110;91
110;44
111;0
111;1
111;2
111;3
111;4
111;6
111;73
111;13
111;17
111;20
111;477
112;0
112;1
112;2
112;3
112;5
112;6
112;7
112;11
112;14
112;16
112;21
112;22
112;23
112;30
112;34
112;36
112;441
112;60
112;63
112;66
112;67
112;69
113;80
113;74
113;45
115;0
115;1
115;2
115;3
115;38
115;6
115;7
115;11
115;12
115;365
115;14
115;23
115;31
116;0
116;1
116;2
116;3
116;4
116;6
116;7
116;73
116;11
116;12
116;13
116;14
116;111
116;17
116;370
116;20
116;23
116;372
116;31
117;0
117;1
117;2
117;6
117;8
117;9
117;45
117;15
117;77
117;48
117;83
117;22
117;155
118;64
118;0
118;2
118;3
118;68
118;37
118;6
118;1
118;7
118;12
118;45
118;14
118;11
118;20
118;23
118;58
118;31
120;512
120;41
120;299
120;105
120;89
120;30
121;105
121;100
121;97
122;75
122;50
122;47
122;402
122;86
122;62
124;0
124;1
124;2
124;3
124;4
124;69
124;6
124;43
124;13
124;14
124;11
124;17
124;20
124;29
125;97
125;67
125;100
125;105
125;297
125;121
126;0
126;1
126;2
126;3
126;4
126;6
126;13
126;17
126;19
127;114
127;261
127;62
128;0
128;1
128;2
128;3
128;6
128;38
128;7
128;394
128;11
128;12
128;14
128;115
128;21
128;23
128;219
128;31
129;64
129;0
129;2
129;3
129;68
129;6
129;1
129;105
129;7
129;12
129;45
129;14
129;11
129;23
129;58
129;31
130;0
130;1
130;2
130;3
130;4
130;69
130;6
130;43
130;13
130;14
130;11
130;17
130;20
130;23
130;124
130;29
132;75
132;78
132;47
132;50
132;86
132;122
132;62
133;0
133;1
133;2
133;3
133;5
133;6
133;7
133;11
133;14
133;16
133;22
133;23
133;34
133;70
133;38
133;47
133;50
133;60
133;62
133;63
133;66
133;67
133;69
133;326
133;75
133;86
133;376
133;122
134;0
134;1
134;2
134;3
134;4
134;6
134;7
134;11
134;12
134;13
134;16
134;21
134;23
134;24
134;27
134;30
134;36
134;40
134;45
134;56
134;74
134;80
134;93
134;94
134;113
135;282
136;0
136;1
136;2
136;3
136;5
136;234
136;86
137;0
137;1
137;6
137;7
137;73
137;11
137;79
138;0
138;1
138;2
138;3
138;4
138;165
138;198
138;106
140;224
141;0
141;1
141;66
141;3
141;5
141;6
141;7
141;40
141;11
141;2
141;14
141;34
141;67
141;22
141;23
141;16
141;55
141;60
141;69
141;63
142;0
142;1
142;2
142;3
142;4
142;6
142;7
142;8
142;9
142;11
142;13
142;15
142;16
142;17
142;18
142;22
142;25
142;30
142;38
142;47
142;60
142;81
142;95
142;97
142;99
143;37
143;45
143;47
143;20
143;247
143;271
146;86
147;162
147;131
148;0
148;1
148;2
148;3
148;4
148;6
148;7
148;40
148;11
148;13
148;16
148;23
148;24
148;89
148;27
148;93
148;30
149;0
149;1
149;2
149;3
149;4
149;134
149;7
149;11
149;12
149;13
149;16
149;21
149;23
149;24
149;27
149;30
149;36
149;6
149;40
149;45
149;56
149;74
149;80
149;93
149;94
149;113
151;114
151;131
151;62
151;127
153;0
153;1
153;2
153;3
153;4
153;6
153;8
153;138
