0;1
0;99
0;4
0;5
0;81
0;24
0;121
0;31
1;0
1;1
1;3
1;4
1;134
1;33
1;8
1;10
1;7
1;44
1;15
1;20
1;25
1;91
1;30
2;0
2;65
2;98
2;4
2;54
2;7
2;16
2;86
2;56
2;58
4;16
5;19
5;68
5;102
6;4
6;5
6;14
6;119
7;40
7;27
7;23
8;96
8;36
8;106
8;139
8;13
8;26
9;0
9;97
9;82
9;29
9;22
11;1
11;35
11;7
12;1
12;2
12;7
12;47
12;17
12;22
13;32
13;21
14;1
14;39
14;9
14;141
14;15
14;20
14;118
14;120
14;29
14;63
15;82
15;59
15;37
15;7
18;0
18;3
18;55
21;1
21;97
21;71
21;43
21;45
21;46
21;87
21;89
21;29
21;55
22;15
25;66
28;9
28;68
28;57
28;15
29;33
29;42
29;51
29;41
30;35
30;52
30;38
30;54
33;77
34;0
34;138
38;115
38;1
38;83
43;75
46;130
46;116
48;1
48;67
48;143
48;62
48;63
49;90
49;30
50;7
53;26
53;123
60;31
61;0
62;75
63;113
64;4
66;88
67;0
67;74
67;100
67;26
67;94
69;16
70;67
72;1
73;52
76;67
78;136
78;57
79;26
80;31
83;109
84;7
85;1
88;112
92;23
93;21
95;8
101;21
102;126
103;35
104;56
105;75
107;124
107;20
107;22
108;70
109;131
110;77
111;32
111;128
114;24
114;126
117;62
121;144
121;140
122;77
125;41
127;75
129;89
132;97
133;118
135;32
137;89
142;0
145;31
146;46
147;101
