0;1
1;7
1;13
1;5
2;1
2;62
2;198
2;127
3;1
3;2
4;0
4;1
4;102
6;0
6;1
6;2
6;3
6;4
6;209
6;18
7;50
7;75
7;28
8;5
9;0
9;1
9;4
9;5
9;65
9;7
10;1
10;5
10;7
11;0
11;1
11;2
11;4
12;0
12;1
12;4
12;5
12;7
12;9
13;64
13;57
13;138
14;13
14;22
15;0
15;1
16;0
16;1
16;2
16;4
17;13
17;14
17;55
19;5
20;0
20;1
20;5
20;8
20;15
21;8
21;5
23;0
23;1
23;5
23;7
23;8
23;13
23;15
23;20
24;0
24;1
24;5
24;7
24;8
24;13
24;15
24;20
24;23
25;0
25;1
25;4
26;13
26;47
27;0
27;1
27;4
28;93
29;0
29;1
29;15
29;63
30;0
30;1
30;2
30;4
30;7
30;11
30;28
31;1
31;2
32;0
32;1
32;2
32;3
32;5
32;7
32;8
32;148
32;13
32;46
32;15
32;212
32;23
32;24
32;20
33;40
33;14
33;13
33;22
34;48
34;17
34;13
34;14
34;96
35;8
35;21
35;118
35;5
36;1
36;2
36;31
37;0
37;25
37;4
37;1
38;0
38;1
38;2
38;3
38;4
38;6
38;18
39;1
39;2
39;31
39;36
39;193
41;0
41;1
41;4
41;168
41;13
41;14
41;22
41;153
41;125
42;1
42;2
42;3
43;8
43;35
43;21
43;5
44;0
44;1
44;5
44;8
44;15
44;20
44;22
44;79
44;60
45;0
45;1
45;5
45;8
45;15
45;20
49;0
49;1
49;4
49;5
49;7
49;9
49;135
51;32
51;0
51;2
51;3
51;5
51;1
51;8
51;7
51;13
51;46
51;15
51;20
51;23
51;24
52;0
52;1
52;5
52;8
52;44
52;15
52;83
52;20
52;22
53;40
54;1
54;35
54;5
54;7
54;8
54;10
54;43
54;21
56;19
56;5
58;32
58;0
58;2
58;3
58;5
58;1
58;8
58;7
58;13
58;46
58;15
58;208
58;18
58;20
58;23
58;24
59;0
59;1
59;34
59;4
59;13
59;14
59;48
59;17
59;27
61;0
61;1
61;4
61;5
61;7
61;9
63;237
66;0
66;1
66;5
66;8
66;44
66;15
66;20
66;245
66;22
66;60
67;32
67;0
67;2
67;3
67;5
67;1
67;8
67;7
67;13
67;46
67;15
67;51
67;20
67;23
67;24
68;40
69;60
70;1
70;5
70;13
70;7
71;1
71;35
71;5
71;7
71;8
71;10
71;43
71;21
71;54
72;62
73;32
73;0
73;2
73;3
73;5
73;1
73;8
73;7
73;13
73;46
73;15
73;24
73;107
73;20
73;23
73;248
73;249
73;28
74;0
74;1
74;187
74;4
74;192
76;0
76;1
76;4
76;5
76;7
76;9
76;12
77;1
77;2
77;3
78;40
79;82
80;56
80;19
80;5
81;0
81;1
81;5
81;8
81;45
81;15
81;20
83;205
84;0
84;1
84;115
85;32
85;0
85;2
85;67
85;5
85;3
85;1
85;8
85;7
85;13
85;46
85;15
85;51
85;20
85;23
85;24
86;65
87;0
87;1
87;5
87;8
87;44
87;15
87;20
87;22
87;79
87;60
88;0
88;1
88;2
88;4
88;5
88;7
88;10
88;16
89;0
89;25
89;202
89;4
89;1
90;0
90;1
90;5
90;8
90;44
90;15
90;83
90;52
90;22
90;20
91;64
91;57
91;13
92;0
92;1
92;4
94;0
94;1
94;5
94;8
94;44
94;15
94;83
94;52
94;22
94;20
95;0
95;1
95;2
95;3
95;4
95;6
95;18
97;0
97;25
97;4
97;96
97;1
98;32
98;0
98;2
98;3
98;5
98;1
98;8
98;73
98;7
98;13
98;46
98;15
98;20
98;23
98;24
98;28
99;0
99;1
99;4
99;5
99;7
99;9
99;49
99;93
100;0
100;1
100;99
100;4
100;5
100;7
100;9
100;49
100;181
100;93
101;75
102;136
103;0
103;1
103;2
103;4
103;7
103;11
103;28
103;30
104;1
104;2
104;39
104;36
104;31
105;32
105;1
105;98
105;3
105;5
105;0
105;7
105;8
105;73
105;42
105;2
105;46
105;13
105;20
105;23
105;24
105;15
105;28
105;197
106;96
106;34
106;13
106;14
106;48
106;17
108;64
108;57
108;91
108;13
109;0
109;1
109;74
109;4
110;0
110;1
110;2
110;3
110;36
110;38
110;6
110;39
110;104
110;18
110;4
110;31
111;8
111;5
112;72
112;234
112;62
113;50
113;75
113;28
113;130
113;7
114;40
116;8
116;43
116;35
116;21
116;5
117;1
117;2
117;3
117;77
119;0
119;25
119;4
119;37
119;1
120;47
121;1
121;35
121;5
121;7
121;8
121;10
121;43
121;21
121;54
122;0
122;1
122;4
122;5
122;7
122;9
122;76
122;12
123;96
124;1
124;35
124;5
124;7
124;8
124;10
124;71
124;43
124;21
124;54
126;40
128;0
128;1
128;5
128;8
128;15
128;20
129;40
129;68
131;32
131;0
131;98
131;3
131;5
131;1
131;8
131;73
131;7
131;2
131;46
131;13
131;20
131;23
131;24
131;15
131;28
132;0
132;1
132;5
132;7
132;8
132;13
132;15
132;20
132;23
133;32
133;1
133;98
133;131
133;5
133;70
133;7
133;8
133;73
133;2
133;46
133;13
133;3
133;20
133;23
133;24
133;15
133;28
133;0
134;0
134;1
134;2
134;4
134;103
134;74
134;11
134;150
134;7
134;28
134;30
137;65
137;86
139;8
139;35
139;21
139;118
139;5
140;65
140;35
140;5
140;8
140;43
140;116
140;21
140;86
141;8
141;21
141;5
142;40
143;64
143;138
143;203
143;13
143;47
143;57
143;26
144;0
144;89
144;4
144;25
144;1
145;0
145;1
145;132
145;5
145;7
145;8
145;13
145;15
145;20
145;23
146;8
146;5
147;0
147;1
147;4
147;144
147;89
147;25
149;129
149;35
149;68
149;5
149;1
149;40
149;10
149;7
149;8
149;21
149;43
149;121
149;54
149;182
151;35
151;5
151;8
151;43
151;211
151;116
151;21
152;0
152;1
152;5
152;8
152;45
152;15
152;20
154;75
154;93
154;101
155;0
155;1
155;5
155;8
155;15
155;20
156;40
156;53
157;40
157;156
157;53
158;0
158;1
158;5
158;7
158;8
158;13
158;15
158;20
158;23
159;0
159;1
159;99
159;100
159;5
159;7
159;9
159;49
159;4
159;93
160;0
160;1
160;130
160;5
160;8
160;44
160;15
160;20
160;22
160;79
160;60
161;0
161;1
161;74
161;4
161;109
162;130
163;63
164;32
164;0
164;2
164;3
164;5
164;130
164;1
164;8
164;73
164;7
164;162
164;46
164;13
164;107
164;20
164;23
164;24
164;15
164;28
165;0
165;1
165;2
165;3
165;4
165;6
165;18
166;0
166;1
166;5
166;7
166;8
166;13
166;15
166;20
166;23
166;158
167;1
167;7
167;5
167;70
167;13
169;0
169;1
169;4
169;5
169;7
169;9
169;12
170;0
170;25
170;4
170;37
170;1
171;0
171;1
171;99
171;4
171;5
171;7
171;9
171;138
171;49
171;93
172;0
172;1
172;2
172;3
172;4
172;37
172;32
172;8
172;73
172;170
172;7
172;13
172;46
172;15
172;107
172;20
172;23
172;24
172;25
172;28
172;5
173;96
173;34
173;106
173;13
173;14
173;48
173;17
173;83
174;0
174;1
174;5
174;8
174;45
174;15
174;81
174;20
175;162
175;130
176;0
176;1
176;5
176;8
176;44
176;15
176;20
176;22
176;87
176;79
176;60
177;0
177;1
177;4
177;5
177;7
177;169
177;12
177;9
178;0
178;1
178;2
178;3
178;36
178;6
178;38
178;39
178;104
178;110
178;18
178;4
178;31
179;120
179;47
180;0
180;1
180;2
180;3
180;36
180;6
180;38
180;39
180;104
180;110
180;18
180;4
180;31
183;0
183;1
183;2
183;4
183;7
183;11
183;28
183;30
184;8
184;21
184;5
185;64
185;57
185;138
185;13
185;135
186;32
186;0
186;98
186;131
186;5
186;1
186;8
186;73
186;7
186;2
186;46
186;13
186;3
186;20
186;23
186;24
186;15
186;28
186;125
188;0
188;1
188;5
188;7
188;8
188;13
188;15
188;20
188;23
189;0
189;97
189;35
189;4
189;5
189;1
189;8
189;96
189;43
189;116
189;21
189;151
189;25
190;0
190;1
190;5
190;8
190;45
190;15
190;81
190;20
191;0
191;1
191;74
191;187
191;4
194;129
194;35
194;68
194;5
194;1
194;40
194;10
194;7
194;8
194;149
194;43
194;121
194;54
194;21
194;182
195;0
195;1
195;92
195;4
196;0
196;1
196;5
196;8
196;44
196;15
196;20
196;22
196;79
196;60
199;57
200;0
200;1
200;2
200;131
200;133
200;7
200;8
200;13
200;15
200;3
200;20
200;23
200;24
200;28
200;5
200;32
200;70
200;46
200;62
200;198
200;73
200;98
200;127
201;0
201;1
201;2
201;4
201;37
201;134
201;103
201;74
201;11
201;150
201;119
201;7
201;25
201;28
201;30
202;262
204;32
204;0
204;2
204;67
204;5
204;3
204;1
204;8
204;7
204;13
204;46
204;15
204;18
204;51
204;20
204;23
204;24
204;58
206;0
206;1
206;4
206;74
206;192
206;187
207;0
207;1
207;5
207;8
207;44
207;15
207;83
207;52
207;22
207;20
207;90
210;64
210;72
210;13
210;112
210;57
210;91
210;62
213;1
213;2
213;3
213;117
213;77
214;40
214;68
215;0
215;1
215;2
215;3
215;36
215;6
215;38
215;39
215;104
215;110
215;18
215;4
215;31
216;0
216;1
216;4
216;202
216;25
216;89
217;0
217;1
217;5
217;8
217;44
217;15
217;83
217;52
217;22
217;20
218;5
219;32
219;0
219;2
219;3
219;5
219;1
219;8
219;7
219;13
219;46
219;15
219;51
219;20
219;23
219;24
220;0
220;65
220;4
220;5
220;1
220;9
220;7
221;1
221;2
221;3
221;77
221;117
221;213
222;64
222;135
222;138
222;13
222;22
222;185
222;57
223;19
223;5
224;0
224;1
224;5
224;8
224;15
224;20
224;155
225;32
225;0
225;2
225;67
225;5
225;51
225;1
