0;22
1;0
1;3
1;127
1;122
1;27
1;159
2;0
2;1
2;4
2;80
3;28
3;5
4;44
4;6
5;9
6;90
6;45
7;64
7;82
7;4
7;6
8;0
8;1
8;2
8;4
8;76
9;26
9;62
10;0
10;1
10;2
10;4
10;8
10;57
11;15
11;3
11;149
11;6
11;5
12;7
12;4
12;6
12;103
13;0
13;113
13;3
13;5
13;29
14;0
14;1
14;2
14;4
14;38
14;32
14;8
14;10
14;17
15;21
16;146
16;67
16;52
16;6
16;87
18;0
18;1
18;2
18;4
18;97
18;8
18;10
18;14
18;17
18;23
18;25
18;126
19;16
19;17
19;6
20;0
20;1
20;2
20;4
20;6
20;8
21;42
24;4
24;70
24;6
24;41
24;16
24;17
24;19
24;120
27;136
30;9
30;26
30;4
30;6
30;129
31;0
31;1
31;2
31;4
31;5
31;6
31;8
31;9
31;40
31;20
31;123
32;68
32;134
33;3
33;4
33;5
33;6
33;7
33;11
33;15
33;139
34;8
34;0
34;2
34;4
34;1
35;0
35;1
35;2
35;4
35;6
35;8
35;10
35;16
35;50
36;81
36;26
36;27
37;0
37;4
37;22
37;6
38;51
39;0
39;1
39;2
39;4
39;53
40;72
40;59
41;54
41;166
42;47
43;26
43;27
43;36
45;167
46;0
46;1
46;2
46;4
46;8
46;10
46;14
46;17
46;18
46;23
46;25
46;26
46;156
47;111
48;0
48;1
48;2
48;4
48;5
48;6
48;8
48;9
48;40
48;20
48;31
49;3
49;5
49;6
49;11
49;15
49;21
51;95
53;133
55;0
55;3
55;5
55;6
55;45
55;13
55;29
56;0
56;1
56;2
56;4
56;6
56;38
56;32
56;8
56;10
56;7
56;12
56;14
56;17
57;106
58;0
58;1
58;2
58;4
58;5
58;6
58;8
58;9
58;78
58;17
58;20
58;40
58;31
59;173
60;0
60;1
60;2
60;36
60;5
60;6
60;8
60;9
60;48
60;40
60;20
60;4
60;26
60;27
60;31
61;0
61;3
61;100
61;5
61;13
61;29
63;50
63;53
65;12
65;91
65;4
65;6
65;7
66;0
66;1
66;2
66;4
69;42
69;45
69;47
71;26
73;29
74;0
74;162
74;62
74;22
75;16
75;17
75;19
75;6
76;175
77;64
77;12
77;4
77;6
77;7
79;23
83;52
83;22
84;82
84;92
85;0
85;1
85;66
85;4
85;2
86;0
86;1
86;2
86;4
86;38
86;6
86;32
86;8
86;10
86;14
86;16
86;17
86;19
86;132
87;94
88;80
89;0
89;1
89;66
89;4
89;2
89;22
93;84
93;82
93;92
93;130
93;54
96;0
96;4
96;37
96;6
96;22
96;26
98;3
98;28
98;5
99;92
99;53
101;0
101;1
101;2
101;4
101;97
101;8
101;10
101;14
101;17
101;18
101;23
101;25
102;0
102;3
102;5
102;13
102;54
102;29
104;82
105;52
107;178
107;21
107;110
107;15
108;0
108;1
108;34
108;4
108;8
108;2
108;45
108;119
109;104
109;82
109;151
110;128
110;171
112;11
112;3
112;5
112;6
112;15
114;68
115;17
115;59
115;124
115;157
116;0
116;1
116;2
116;4
116;8
116;169
116;10
116;46
116;17
116;18
116;14
116;23
116;25
116;26
117;9
117;5
118;64
118;4
118;6
118;7
118;105
118;82
118;52
119;163
121;57
121;106
121;94
121;87
125;0
125;1
125;2
125;4
125;6
125;38
125;32
125;8
125;10
125;14
125;16
125;145
125;19
125;17
125;86
125;40
125;72
125;59
130;140
131;62
131;23
135;17
135;90
135;115
135;124
135;59
137;129
137;3
137;5
137;6
137;11
137;15
137;112
138;129
138;3
138;5
138;6
138;137
138;11
138;15
138;112
138;92
141;0
141;1
141;2
141;4
141;8
141;10
141;46
141;176
141;17
141;18
141;116
141;14
141;23
141;25
141;26
142;51
142;38
143;76
144;76
144;45
144;143
147;128
147;154
147;100
148;67
148;22
150;32
150;68
150;134
152;129
152;3
152;5
152;6
152;137
152;138
152;11
152;15
152;112
152;92
153;168
153;25
155;129
155;3
155;5
155;6
155;137
155;138
155;11
155;15
155;112
155;152
155;92
158;104
158;128
158;82
158;110
160;133
161;0
161;1
161;3
161;127
161;122
161;27
161;159
164;0
164;3
164;5
164;102
164;13
164;113
164;54
164;29
165;0
165;1
165;34
165;4
165;8
165;2
170;168
172;0
172;1
172;34
172;4
172;8
172;108
172;2
172;45
172;119
172;59
174;91
174;76
174;143
177;29
