0;40
0;1
0;18
1;2
1;23
2;4
2;28
2;21
2;6
3;1
3;2
3;38
4;22
5;24
5;2
5;4
6;13
7;0
7;1
7;2
7;4
7;6
7;25
7;31
8;2
8;4
8;10
8;5
9;2
9;4
9;5
9;6
9;53
9;26
10;32
10;30
11;0
11;1
11;2
11;4
11;6
11;7
12;0
12;1
12;2
12;4
12;5
12;6
12;7
12;16
13;48
13;19
14;0
14;1
14;2
14;3
14;4
14;6
14;7
14;11
14;27
15;1
15;2
15;13
15;6
17;1
17;2
17;4
17;5
17;8
17;10
17;20
20;51
21;45
27;34
27;29
28;35
29;44
29;39
32;49
33;2
33;36
33;5
33;24
33;4
33;28
37;19
37;21
37;13
41;40
41;1
41;2
41;3
41;38
42;1
42;2
42;3
42;34
42;38
43;32
43;10
43;38
43;30
43;55
46;16
46;38
47;1
47;2
47;36
47;6
47;13
47;15
50;0
50;1
50;2
50;4
50;38
50;6
50;7
50;46
50;16
50;25
50;31
52;33
52;2
52;4
52;5
52;22
52;24
52;36
52;28
54;0
54;1
54;2
54;4
54;6
54;38
54;7
54;46
54;16
54;50
54;25
54;31
